did,rkey,time_us,time_iso,langs,text
did:plc:4g72hsk4s3zvybpm5di373tb,3lshlxcfyk22h,1750888424076461,2025-06-25T21:53:44.076461+00:00,en,"""Unlock eco-friendly skincare with Amazon's sustainable picks! Discover cruelty-free, refillable, and plant-based products that not only nourish your skin but also the planet #SustainableSkincare #AmazonEcoFriendly"" Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshlxjfvlc2u,1750888431059470,2025-06-25T21:53:51.059470+00:00,en,"Amazon's clean beauty line offers eco-friendly, cruelty-free products backed by science. Perfect for the environmentally conscious consumer seeking effective skincare. #CleanBeauty #AmazonTrends Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshm3734v22h,1750888555151891,2025-06-25T21:55:55.151891+00:00,en,"""Discover the affordable luxury of e.l.f. Cosmetics, voted Best Budget Brand 9x by Allure! Their cruelty-free, vegan-friendly products prove high-end quality meets budget-friendliness #elfcosmetics #affordableluxury #sustainablebeauty"" Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshm3iued22h,1750888565191035,2025-06-25T21:56:05.191035+00:00,en,"""Amazon's hidden gem: Discover the best organic beauty products on Amazon, from natural skincare to cruelty-free makeup. Shop our top picks and get ready to glow! #AmazonOrganicBeauty #NaturalSkincare #CrueltyFreeMakeup"" Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:pay452shtwvfa2ihrsv7b2g6,3lshmdgldws2x,1750888832365128,2025-06-25T22:00:32.365128+00:00,en,www.threads.com/@plantbasedn...
did:plc:qowhsjfedzq6lu3vn3e6cfld,3lshmekkopk2q,1750888868655982,2025-06-25T22:01:08.655982+00:00,en,"Vegan lemon bars are in the fridge and cooling. The curd might be too thick/dense, still very suspect on a volumetric measurements vs weight for corn starch. It tasted very lemon-y though and the shortbread sans eggs looked kinda like ... shortbread. Vegan baking is kooky!"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshmfgulxs2u,1750888898409963,2025-06-25T22:01:38.409963+00:00,en,"Amazon's organic beauty line offers nature-inspired skincare & makeup at wallet-friendly prices. Enjoy cruelty-free, sustainable products with free shipping on Prime orders ❤️ Available now! #AmazonBeauty #OrganicSkincare #BeautyHacks Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshmfopwws2u,1750888906388969,2025-06-25T22:01:46.388969+00:00,en,"Experience luxury and definition with the Essence Cosmetics Fresh Curl Mascara. Lash-sealing complex and unique curved brush give you a longer, fuller statement lash—all natural and cruelty-free. 💅✨ Try it now and elevate your gaze! #EssenceMakeup #LashGoal... Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshmgvpujs2h,1750888947380050,2025-06-25T22:02:27.380050+00:00,en,"""Amazon's clean beauty game is strong! The e-commerce giant's own brand, Belei, offers affordable, effective, and cruelty-free skincare. Meanwhile, its platform has become a haven for indie brands like Kosås and Ilia, making it easier for consu... Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshmi2llj22h,1750888986200069,2025-06-25T22:03:06.200069+00:00,en,"""Unlock glowing skin with Amazon's best-kept secret! Their Vitamin C serum boosts collagen, brightens complexion & reduces fine lines. 100% natural, fragrance-free & cruelty-free. Get radiant skin without breaking the bank! #AmazonVitaminCSerum #GlowingSkin"" Donate Us - pslk.net/amazonlink"
did:plc:p2lv3vt7yfexccuxkzji2xrt,3lshmm42hrk2g,1750889120172722,2025-06-25T22:05:20.172722+00:00,en,There's enough vegans here but it could use more militant vegetarians
did:plc:4g72hsk4s3zvybpm5di373tb,3lshmmwlrj22h,1750889149772050,2025-06-25T22:05:49.772050+00:00,en,"""Get the perfect lash game with Essence mascara! This affordable gem packs a punch with its waterproof formula, cruelty-free ingredients & easy-to-use wand. Say goodbye to clumps & hello to luscious, long lashes #EssenceMascara #LashGoals #AffordableBeauty"" Donate Us - pslk.net/amazonlink"
did:plc:v3qorfocg77vzo6ymiwk7mk4,3lshmnaoues2j,1750889160481074,2025-06-25T22:06:00.481074+00:00,en,"@lucythevegan.bsky.social made a playlist for us to listen to on the way to a friend’s house and it just went from the Vandals to Britney.   Yeah, that just about sums up my music taste."
did:plc:4g72hsk4s3zvybpm5di373tb,3lshmqhuolc2j,1750889268291467,2025-06-25T22:07:48.291467+00:00,en,"Revamp your routine with e.l.f. cosmetics—luxurious products, affordable prices, and cruelty-free vibes! 💄✨ From lipsticks to eyeshadows, find your go-to brands at e.l.f. 🌱💝 #AffordableBeauty #CrueltyFree #eLFcosmetics Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshmrnczb22j,1750889307658797,2025-06-25T22:08:27.658797+00:00,en,"Amazon just launched a line of sustainable skincare products! Now available are eco-friendly face cleansers, hydrating moisturizers, and nourishing serums, all made with plant-based ingredients and packaged in recycled materials. Take care of you... Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshms65qjc2h,1750889325296334,2025-06-25T22:08:45.296334+00:00,en,"""Clean beauty no longer means sacrificing results for ingredients. From plant-based formulas to cruelty-free certifications, the pursuit of wellness is driving innovation in the beauty industry. #CleanBeauty #SustainableBeauty #GreenBeauty"" Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshmwlewrk2j,1750889474588467,2025-06-25T22:11:14.588467+00:00,en,"""Clean beauty isn't just a trend—it's a movement. Say goodbye to harsh chemicals and hello to ingredients that nurture your skin. As sustainability takes center stage, brands are redefining beauty with clean, cruelty-free formulas. Join the rev... Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshmxajm3s2j,1750889496531452,2025-06-25T22:11:36.531452+00:00,en,"Exciting news from Forbes! @AmazonBeauty is revolutionizing natural beauty with organic, cruelty-free products. Their latest line uses USDA certified organic ingredients, promising healthier skin and self-care. Try them today for a green beauty transformation!... Donate Us - pslk.net/amazonlink"
did:plc:lc2hpevpqyhuopgfc3h2m3mr,3lshmzmlrnk2r,1750889576598268,2025-06-25T22:12:56.598268+00:00,en,Did you ever wonder how a vegetarian/vegan gets Fish Oil(Omega-3 Fatty Acid) supplementation? Well welcome to Algal Oil. For more information you can go to my website www.paladinmds.com #fishoil #omega3 #algaloil #CardiovascularHealth  #vegan #vegetarian
did:plc:4g72hsk4s3zvybpm5di373tb,3lshn6ahwec2h,1750889730263670,2025-06-25T22:15:30.263670+00:00,en,"""Boosting skin hydration from $10! Amazon's best-selling hyaluronic acid serum is a game-changer for dry skin. 100% plant-based, cruelty-free & 2,000+ 5-star reviews What's your favorite Amazon beauty find? #AmazonHyaluronicAcid #Skincare #NaturalBeauty"" Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshn6taf7c2j,1750889749959737,2025-06-25T22:15:49.959737+00:00,en,Amazon just launched its first-ever skincare line featuring plant-based retinol - a game-changer for anti-aging! 👐 Smooth new tech meets eco-friendly beauty 💚 #AmazonBeauty #RetinolRevolution Best Selling Make-up Products: cutt.ly/1rRrEQVF
did:plc:4g72hsk4s3zvybpm5di373tb,3lshn7c3xxc2h,1750889765556055,2025-06-25T22:16:05.556055+00:00,en,"""Discover Amazon's latest eco-friendly skincare secret: plant-based, cruelty-free formulas that nourish your skin & the planet. From natural face masks to organic body care, shop Amazon's sustainable skincare edit & unlock radiant, eco-conscious beauty #Ama... Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshnajvfxc2j,1750889807455646,2025-06-25T22:16:47.455646+00:00,en,Revolutionary #EyebrowPencil w/ 3D definition & ulta-longevity! Sculpt & define brows in seconds. Perfect for any style.+ Derm-safe formula + cruelty-free! Try it now! #BeautyEssentials #Eyebrows 💄✨ Cheap & High Quality Makeup: cutt.ly/FrRrWxtI
did:plc:4g72hsk4s3zvybpm5di373tb,3lshndu3q2c2j,1750889918867686,2025-06-25T22:18:38.867686+00:00,en,"ELF Cosmetics has revolutionized the beauty industry with its innovative, affordable, and high-quality product line. Using vegan, cruelty-free ingredients, they've made luxury makeup accessible to all. Boost your look without compromising ethics! 💄 #ELFCosm... Kindly read this: cutt.ly/RrRrE1NO"
did:plc:oq6jzt4l7auziycusidxf2qf,3lshndomvd22w,1750889921182918,2025-06-25T22:18:41.182918+00:00,en,Broccoli soup: A classic for a reason. #Vegan #Veganfood #VeganSky #FoodSky 🍜 foodfordissertating.blogspot.com/2025/06/dinn...
did:plc:4g72hsk4s3zvybpm5di373tb,3lshnfgxgxk2h,1750889971969794,2025-06-25T22:19:31.969794+00:00,en,"""Amazon's Organic Beauty Boom: Discover the top 5 cruelty-free, eco-friendly brands making waves in the industry, from Dr. Hauschka to Burt's Bees, get the inside scoop on the most sought-after natural skincare must-haves #AmazonOrganicBeauty #SustainableSk... Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshngz4ic22j,1750890024650768,2025-06-25T22:20:24.650768+00:00,en,"🌸✨ K-beauty is revolutionizing skincare worldwide with its science-backed, cruelty-free, and affordable routines! 💆‍♀️ From sheet masks to multi-step regimens, South Korea’s beauty revolution is here to stay. Try it today and glow like a celebr... Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshnlre5ts2j,1750890184287605,2025-06-25T22:23:04.287605+00:00,en,"🌟 BREAKING: Amazon Unveils Game-Changing Mascara! 🌟   Say goodbye to clumps, hello to enviable lashes! This effortlessly chic formula delivers all-day definition with zero drama. Bonus: 100% vegan & affordable. Perfect for any occasion. Try it no... Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:2hr3tvxoeoocy3c2o5qw2ef6,3lshnqzcwz22r,1750890360382286,2025-06-25T22:26:00.382286+00:00,en,Need to bag and wax seal 132 bags of vegan sweets. Why are weddings so much work
did:plc:4g72hsk4s3zvybpm5di373tb,3lshnyaxrx22h,1750890603759797,2025-06-25T22:30:03.759797+00:00,en,"""Game-changers in your local CVS: Affordable, effective & cruelty-free drugstore makeup options that rival high-end brands. From Revlon's Colorstay to Maybelline's Instant Age Rewind, discover the best budget beauty buys that won't break the bank #Drugstore... Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsho4hpx7c2h,1750890745277547,2025-06-25T22:32:25.277547+00:00,en,"""Breaking Down the Walls of Toxins: The Clean Beauty Revolution Is Here! Discover the power of plant-based ingredients, sustainable packaging, and transparent labeling. Get ahead of the game and join the clean beauty movement! #CleanBeauty #SustainableLiving"" Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsho4uv7oc2z,1750890758373082,2025-06-25T22:32:38.373082+00:00,en,"Ready! Set! Share: 🌿 Amazon's Organic Beauty is your go-to for green skincare & natural hair care. With cruelty-free, cruelty-free certified products, you can glow sustainably. Glow + Grow! 💆✨ Shop now for less & chat with experts. #AmazonOrganicBeauty #Sustai... Donate Us - pslk.net/amazonlink"
did:plc:gnpisaym6svol3o2nmaptk4d,3lsho5nf2ok2i,1750890793471667,2025-06-25T22:33:13.471667+00:00,en,Does anyone know a short way to say 'eats plants and seafood but not eggs and dairy' without getting into a fight with online vegans about whether you can use 'vegan' in compound nouns
did:plc:4g72hsk4s3zvybpm5di373tb,3lshob5ytxs2h,1750890902652641,2025-06-25T22:35:02.652641+00:00,en,"""Amazon's eco-friendly skincare game is strong! The e-commerce giant's own brand offers sustainable, cruelty-free skincare products made with natural ingredients. From bamboo exfoliators to refillable packaging, Amazon's got the green beauty sc... Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:bak7rd43e726w4hp66sujsqh,3lshog3kvoc2m,1750891078275956,2025-06-25T22:37:58.275956+00:00,en,"Our Unscented Natural Deodorant keeps you odor-free this summer, all without any added scent.  100% Effective, 100% Plastic-Free. 🌱  Available now at bluamor.com! 💙  #bluamor #NaturalDeodorant #Vegan #Organic #UnscentedCare #ParabenFree #AluminumFree #ZeroWaste #USA #FairTradeSheaButter #CoconutOil"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshohf53422z,1750891110975292,2025-06-25T22:38:30.975292+00:00,en,"""Discover beauty inspiration from the stars! E.l.f.'s affordable, celebrity-quality cosmetics are taking the beauty world by storm with their 100% unique, vegan formulas. #ElfCosmetics #BeautyHack"" Donate Us - pslk.net/amazonlink"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshoifyph22z,1750891145459773,2025-06-25T22:39:05.459773+00:00,en,"""Say goodbye to dry lips and hello to the natural, soft touch of cloud-like matte lips! Perfect for any look, these lip products provide vegan oil coverage with a sheer tint—no tackiness, just lasting comfort. Hydrate and perfect your pout with... Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshojl7d2k2h,1750891184854099,2025-06-25T22:39:44.854099+00:00,en,"""Meet the $1 billion unicorn: e.l.f. Cosmetics! This direct-to-consumer beauty brand has disrupted the industry with affordable, cruelty-free makeup & a strong online presence. What's behind their stunning success? #elfcosmetics #beautyindustry #sustainabil... Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshojnt2qk2z,1750891187272004,2025-06-25T22:39:47.272004+00:00,en,"Clean beauty brands are ditching toxic ingredients for sustainable, vegan alternatives. Say goodbye to parabens & hello to radiant, eco-friendly skin! ❌💦✨ #CleanBeauty #SustainableLiving #GreenSkincare   SEO Keywords: clean beauty, eco-friendly s... Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4g72hsk4s3zvybpm5di373tb,3lsholcemcs2z,1750891242274153,2025-06-25T22:40:42.274153+00:00,en,"Just discovered Amazon's stunning organic beauty collection—eco-friendly, cruelty-free, and utterly gorgeous. 🌿💖✨ #OrganicBeauty #SustainableSkincare #AmazonBeauty Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:4aeelduk3bbz2f5dv5iknngr,3lshomyqi3s2l,1750891299258785,2025-06-25T22:41:39.258785+00:00,en,"Ferc thought:  1. When in doubt, I'm being silly 2. Ensure that YOU are the one piloting your body 3. Food is Fuel & Meat is Murder (yet I'm not a vegan) 4. Don't let the present confuse you about the past, or about the future 5. Optimism pays a much better interest rate"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshontmxas2z,1750891327375198,2025-06-25T22:42:07.375198+00:00,en,"Breaking news from Amazon: revolutionizing sustainable skincare with 100% vegan, biodegradable formulas keeping your skin healthy & the planet happy too! 🌱✨ #SustainableSkincare #AmazonLeadership Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshopkyipc2h,1750891385466722,2025-06-25T22:43:05.466722+00:00,en,"""Revolutionize your morning routine! Magnetic eyelashes are now a thing! Say goodbye to glue & hello to instant lash perfection. Long-lasting, easy to apply, and cruelty-free. Are you ready to upgrade your lash game? #MagneticEyelashes #LashGoa... Best Selling Make-up Products: cutt.ly/1rRrEQVF"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshowh3sh22h,1750891616355069,2025-06-25T22:46:56.355069+00:00,en,"""Amazon's clean beauty game is strong! Discover top-rated, eco-friendly & cruelty-free products from brands like Juice Beauty, W3LL PEOPLE & Ilia. Shop with confidence, knowing you're supporting a more sustainable beauty routine #AmazonCleanBeaut... Cheap & High Quality Makeup: cutt.ly/FrRrWxtI"
did:plc:xansfyoix4u4l7h3eiuh6qhs,3lshp6goxts2m,1750891884494758,2025-06-25T22:51:24.494758+00:00,en,As they say...when in Louisiana  www.thevegansontherun.com/online-order...
did:plc:p55xw4qfthqkqcukjrghbsza,3lshp7ilhx22t,1750891917752954,2025-06-25T22:51:57.752954+00:00,en,"""I think that we can do better, though. We need a gay, immigrant, trans, communist vegan from outer space to win the next election so they really lose their shit. I'm talking about levels of woke that will rip a hole in the space time continuum."""
did:plc:4g72hsk4s3zvybpm5di373tb,3lshp7hirls2h,1750891919071648,2025-06-25T22:51:59.071648+00:00,en,"""Amazon's organic beauty game is strong! With its own brand, Amazon Elements, and a curated selection of third-party brands, Amazon offers a vast range of eco-friendly, cruelty-free, and effective beauty products #AmazonOrganicBeauty #SustainableSkincare"" Kindly read this: cutt.ly/RrRrE1NO"
did:plc:4g72hsk4s3zvybpm5di373tb,3lshpbeu5ps2z,1750891983053994,2025-06-25T22:53:03.053994+00:00,en,💁‍♀️ Curly Girls Unite! 💁‍♀️ Say goodbye to frizz with the ultimate curl game: [Product Name]. 100% vegan & sulfate-free for scalp health. Perfect wave amplify without the hard work! 😍 Available now: [Link] #CurlyHairGoals 💕 Best Selling Make-up Products: cutt.ly/1rRrEQVF
